Voter ID,Age,2020 marriage,Zip,Outcome,Swing Voter,Party_1,Party_2,Party_3,Sex_0,Sex_1,Ethnicity_2,Ethnicity_3
2218642,4,20,85202,0,Low_Chance,1,0,0,0,1,0,1
2218786,5,98,85203,0,Low_Chance,0,1,0,0,1,0,1
2310125,3,25,85201,0,Low_Chance,0,0,1,1,0,1,0
2422200,6,57,85202,0,Low_Chance,1,0,0,0,1,1,0
2425143,4,27,85210,1,High_Chance,0,0,1,1,0,0,1
2432165,6,7,85202,0,Low_Chance,0,1,0,1,0,1,0
2432649,4,46,85202,0,Low_Chance,1,0,0,0,1,0,1
2432729,5,87,85203,1,Low_Chance,0,1,0,0,1,0,1
2433524,5,64,85203,0,Low_Chance,1,0,0,0,1,0,1
2434278,4,92,85204,0,Low_Chance,1,0,0,1,0,0,1
2509517,5,90,85283,1,Low_Chance,0,0,1,0,1,0,1
2512339,6,78,85210,0,Low_Chance,0,1,0,0,1,0,1
2513912,5,74,85203,0,Low_Chance,0,0,1,1,0,0,1
2514076,5,24,85202,0,High_Chance,1,0,0,0,1,0,1
2514947,3,98,85202,0,Low_Chance,1,0,0,0,1,0,1
2516166,5,95,85224,0,Low_Chance,0,1,0,0,1,0,1
2516364,3,86,85213,0,Low_Chance,0,0,1,0,1,0,1
2519514,3,85,85202,0,Low_Chance,1,0,0,1,0,0,1
2520667,4,98,85234,0,Low_Chance,0,1,0,0,1,0,1
2520915,6,20,85201,0,Low_Chance,0,1,0,1,0,0,1
2625409,5,6,85202,0,Low_Chance,1,0,0,1,0,0,1
2627068,4,57,85204,0,Low_Chance,0,1,0,1,0,0,1
2633860,4,97,85203,0,Low_Chance,0,1,0,1,0,0,1
2826530,4,95,85213,0,Low_Chance,1,0,0,1,0,0,1
2827758,3,97,85202,1,Low_Chance,0,0,1,1,0,0,1
2828772,4,91,85201,0,Low_Chance,0,0,1,0,1,0,1
2828872,2,9,85204,0,Low_Chance,0,0,1,0,1,0,1
2829762,3,56,85204,0,Low_Chance,0,0,1,0,1,0,1
2829780,3,41,85204,0,Low_Chance,1,0,0,1,0,0,1
2830970,4,99,85204,0,Low_Chance,0,1,0,1,0,0,1
2830996,4,64,85202,0,Low_Chance,0,0,1,0,1,0,1
2831152,3,18,85201,1,Low_Chance,0,0,1,1,0,0,1
2831590,4,22,85224,0,High_Chance,0,1,0,1,0,0,1
2831951,6,98,85202,0,High_Chance,0,0,1,0,1,0,1
2475844,6,33,85202,0,High_Chance,0,0,1,0,1,0,1
2475859,5,88,85202,0,Low_Chance,0,1,0,0,1,0,1
2476166,4,99,85202,0,Low_Chance,1,0,0,1,0,0,1
2476233,6,79,85202,0,Low_Chance,0,1,0,1,0,0,1
2476242,4,90,85202,0,Low_Chance,0,1,0,0,1,0,1
2476360,3,65,85204,0,Low_Chance,1,0,0,1,0,1,0
2476448,4,50,85204,0,Low_Chance,1,0,0,0,1,0,1
2476501,3,37,85202,1,Low_Chance,0,0,1,0,1,0,1
2476594,6,29,85202,1,Low_Chance,0,0,1,1,0,0,1
2476660,3,98,85210,0,Low_Chance,0,1,0,1,0,0,1
2476725,6,18,85201,0,Low_Chance,1,0,0,1,0,1,0
2476776,5,12,85202,0,Low_Chance,1,0,0,1,0,0,1
2476783,5,98,85233,0,Low_Chance,0,1,0,0,1,0,1
2476824,3,86,85204,0,Low_Chance,1,0,0,0,1,0,1
2476880,3,88,85210,0,Low_Chance,0,1,0,0,1,0,1
2476977,6,90,85210,0,Low_Chance,0,0,1,1,0,0,1
2476994,6,89,85202,0,High_Chance,1,0,0,1,0,0,1
2477035,5,32,85204,0,Low_Chance,0,0,1,1,0,1,0
2477107,4,14,85204,0,Low_Chance,0,0,1,0,1,0,1
2477148,4,11,85210,0,High_Chance,0,0,1,1,0,0,1
2477258,3,24,85201,0,Low_Chance,1,0,0,0,1,0,1
2477347,5,96,85203,0,Low_Chance,0,1,0,1,0,0,1
2477363,6,14,85203,0,Low_Chance,1,0,0,1,0,0,1
2477407,3,18,85201,0,Low_Chance,0,0,1,0,1,0,1
2477513,5,12,85203,0,Low_Chance,0,1,0,1,0,0,1
2477797,5,96,85204,0,Low_Chance,0,0,1,0,1,0,1
2477941,6,67,85203,0,Low_Chance,1,0,0,0,1,1,0
2477956,3,51,85204,0,Low_Chance,1,0,0,1,0,1,0
2477968,4,45,85204,0,Low_Chance,0,0,1,1,0,1,0
2478002,4,91,85202,0,Low_Chance,0,1,0,0,1,0,1
2606992,5,24,85203,0,Low_Chance,1,0,0,1,0,0,1
2739998,3,85,85202,0,Low_Chance,0,1,0,0,1,1,0
2741747,5,96,85210,0,Low_Chance,1,0,0,0,1,1,0
2743264,5,98,85224,0,Low_Chance,1,0,0,1,0,0,1
2743579,3,25,85210,0,Low_Chance,0,0,1,1,0,1,0
2743590,6,33,85201,0,Low_Chance,0,1,0,1,0,0,1
2743651,6,28,85204,1,High_Chance,0,1,0,1,0,0,1
2744256,6,48,85204,0,Low_Chance,0,0,1,1,0,1,0
2744425,2,6,85203,0,Low_Chance,1,0,0,0,1,0,1
2746362,3,77,85202,0,Low_Chance,1,0,0,1,0,0,1
2746498,3,69,85213,0,Low_Chance,1,0,0,0,1,0,1
2746935,5,87,85224,0,Low_Chance,0,1,0,0,1,0,1
2746947,4,55,85203,0,Low_Chance,0,1,0,1,0,0,1
2747071,3,29,85204,0,Low_Chance,0,1,0,1,0,0,1
2747112,5,35,85202,0,Low_Chance,1,0,0,1,0,1,0
2747643,3,58,85202,0,Low_Chance,0,0,1,0,1,0,1
2748003,5,45,85202,0,Low_Chance,1,0,0,0,1,0,1
2748562,3,16,85203,0,High_Chance,1,0,0,1,0,0,1
2748740,3,56,85210,0,Low_Chance,1,0,0,0,1,1,0
2748899,3,71,85204,0,High_Chance,0,0,1,0,1,0,1
2749241,3,88,85204,0,Low_Chance,1,0,0,1,0,0,1
2749846,3,98,85204,0,Low_Chance,0,1,0,1,0,0,1
2750337,4,54,85204,0,High_Chance,0,0,1,1,0,0,1
2750455,4,64,85204,0,Low_Chance,1,0,0,0,1,1,0
2750624,3,98,85203,0,Low_Chance,0,1,0,0,1,0,1
2750995,3,15,85224,0,Low_Chance,0,1,0,1,0,0,1
2751230,4,31,85202,1,Low_Chance,0,0,1,0,1,0,1
2751355,6,94,85203,0,Low_Chance,0,1,0,1,0,1,0
2751529,3,24,85234,0,Low_Chance,0,1,0,0,1,0,1
2751750,3,13,85204,1,High_Chance,0,1,0,1,0,0,1
2854325,3,34,85203,0,Low_Chance,0,0,1,1,0,1,0
2862474,6,23,85203,0,Low_Chance,0,0,1,1,0,0,1
2868953,3,41,85204,0,Low_Chance,1,0,0,1,0,1,0
2924736,6,43,85210,0,Low_Chance,0,1,0,1,0,0,1
2924833,4,99,85202,0,Low_Chance,0,1,0,1,0,0,1
2925853,6,37,85282,0,Low_Chance,1,0,0,1,0,0,1
2925884,4,88,85203,0,Low_Chance,1,0,0,0,1,0,1
2925895,6,92,85213,0,Low_Chance,0,0,1,0,1,0,1
2926734,3,79,85203,0,Low_Chance,0,1,0,1,0,0,1
2926925,3,96,85233,0,Low_Chance,0,1,0,0,1,0,1
2927653,3,81,85213,0,Low_Chance,0,0,1,0,1,1,0
2376822,5,71,85201,0,Low_Chance,0,0,1,0,1,0,1
2376866,3,20,85201,0,High_Chance,0,0,1,1,0,0,1
2377563,3,99,85203,0,Low_Chance,0,1,0,0,1,1,0
2383066,3,22,85202,0,Low_Chance,0,1,0,1,0,0,1
2383982,4,86,85204,0,Low_Chance,0,1,0,1,0,0,1
2384777,4,29,85202,0,Low_Chance,0,1,0,0,1,0,1
2389211,3,19,85210,0,Low_Chance,0,1,0,1,0,0,1
2391350,4,85,85203,0,High_Chance,0,0,1,0,1,0,1
2494409,5,17,85213,0,Low_Chance,1,0,0,0,1,1,0
2494435,4,72,85204,0,High_Chance,0,0,1,0,1,0,1
2494513,6,97,85203,0,Low_Chance,0,1,0,0,1,0,1
2496071,4,31,85210,0,Low_Chance,1,0,0,1,0,0,1
2496777,3,51,85202,0,Low_Chance,1,0,0,1,0,0,1
2504496,6,45,85201,0,Low_Chance,1,0,0,1,0,0,1
2505890,4,42,85204,0,Low_Chance,0,0,1,1,0,0,1
2590578,5,30,85202,0,High_Chance,0,0,1,0,1,0,1
2706358,6,90,85203,0,Low_Chance,0,1,0,1,0,0,1
2706658,3,12,85204,1,High_Chance,0,0,1,0,1,1,0
2707596,5,36,85210,0,High_Chance,0,1,0,1,0,0,1
2708678,6,95,85213,0,Low_Chance,1,0,0,1,0,0,1
2708828,4,65,85202,0,Low_Chance,1,0,0,0,1,0,1
2710602,6,97,85204,0,Low_Chance,0,1,0,0,1,0,1
2711133,5,84,85203,0,Low_Chance,0,1,0,0,1,0,1
2712027,3,63,85201,0,Low_Chance,0,1,0,0,1,0,1
2712141,5,95,85213,0,Low_Chance,1,0,0,1,0,0,1
2713352,3,14,85202,0,Low_Chance,1,0,0,0,1,0,1
2713656,5,97,85202,0,Low_Chance,0,0,1,1,0,0,1
2714235,3,22,85210,0,Low_Chance,1,0,0,0,1,0,1
2718924,6,55,85210,0,Low_Chance,1,0,0,1,0,0,1
2794158,3,93,85204,0,Low_Chance,0,1,0,1,0,0,1
2794234,5,49,85201,0,Low_Chance,1,0,0,0,1,1,0
2794931,6,95,85201,0,High_Chance,1,0,0,1,0,0,1
2796287,5,90,85234,0,Low_Chance,0,1,0,0,1,0,1
2796437,5,99,85204,0,Low_Chance,0,1,0,0,1,0,1
2808897,6,79,85210,0,Low_Chance,0,1,0,1,0,0,1
2883063,6,98,85202,0,Low_Chance,1,0,0,0,1,0,1
2883098,3,10,85204,0,Low_Chance,0,0,1,1,0,0,1
2679364,4,52,85202,0,Low_Chance,0,0,1,0,1,0,1
2680781,4,62,85204,0,Low_Chance,0,1,0,1,0,0,1
2680852,6,19,85203,0,Low_Chance,1,0,0,1,0,0,1
2681027,5,95,85204,0,Low_Chance,0,1,0,0,1,1,0
2681214,6,99,85234,0,Low_Chance,0,1,0,0,1,0,1
2681542,6,7,85224,0,Low_Chance,1,0,0,1,0,0,1
2682143,3,92,85204,0,Low_Chance,0,1,0,1,0,0,1
2684008,5,96,85202,0,Low_Chance,0,1,0,1,0,0,1
2684286,4,34,85210,0,Low_Chance,0,1,0,0,1,0,1
2685456,4,59,85203,0,Low_Chance,0,1,0,0,1,0,1
2685781,6,86,85201,0,Low_Chance,0,1,0,0,1,0,1
2685968,5,87,85204,0,Low_Chance,0,1,0,1,0,0,1
2686160,6,32,85213,0,Low_Chance,1,0,0,0,1,0,1
2686262,6,11,85203,0,Low_Chance,1,0,0,1,0,0,1
2686596,4,55,85210,0,Low_Chance,1,0,0,0,1,0,1
2687467,4,86,85233,0,Low_Chance,0,1,0,1,0,0,1
2687503,3,97,85202,0,Low_Chance,0,1,0,1,0,0,1
2687668,6,22,85201,1,Low_Chance,0,0,1,0,1,0,1
2688940,5,16,85202,0,Low_Chance,0,1,0,1,0,0,1
2690063,5,63,85210,0,Low_Chance,0,1,0,0,1,0,1
2690417,3,35,85282,1,High_Chance,0,0,1,0,1,0,1
2690836,5,43,85204,0,Low_Chance,1,0,0,1,0,0,1
2840539,6,41,85204,0,Low_Chance,0,1,0,0,1,0,1
2840567,4,66,85202,0,Low_Chance,0,1,0,0,1,0,1
2842107,5,86,85204,0,High_Chance,0,0,1,0,1,1,0
2842373,3,8,85204,0,Low_Chance,1,0,0,0,1,0,1
2842409,4,89,85202,0,Low_Chance,1,0,0,0,1,0,1
2842973,3,53,85204,0,Low_Chance,0,0,1,0,1,0,1
2843043,3,95,85202,1,Low_Chance,1,0,0,1,0,0,1
2843482,6,13,85201,0,High_Chance,0,1,0,1,0,0,1
2843565,3,42,85201,0,Low_Chance,0,0,1,0,1,0,1
2843865,6,84,85201,0,Low_Chance,1,0,0,1,0,0,1
2844590,6,22,85201,0,Low_Chance,0,1,0,1,0,0,1
2844895,3,2,85213,0,Low_Chance,0,1,0,1,0,0,1
2845378,3,22,85202,0,Low_Chance,1,0,0,1,0,1,0
2845676,6,32,85202,1,Low_Chance,0,0,1,0,1,0,1
2845820,6,98,85204,0,Low_Chance,0,0,1,0,1,0,1
2539525,3,21,85210,0,Low_Chance,0,0,1,1,0,0,1
2540380,5,88,85202,0,Low_Chance,0,1,0,1,0,0,1
2542042,5,95,85203,0,Low_Chance,0,1,0,1,0,0,1
2542075,3,10,85201,0,High_Chance,0,0,1,0,1,0,1
2542278,3,32,85202,0,Low_Chance,1,0,0,1,0,1,0
2542973,3,65,85202,0,Low_Chance,1,0,0,0,1,0,1
2543120,3,13,85281,0,High_Chance,0,0,1,0,1,0,1
2543213,6,95,85282,0,Low_Chance,1,0,0,0,1,0,1
2543848,3,33,85204,0,Low_Chance,1,0,0,1,0,0,1
2544172,4,95,85202,0,Low_Chance,1,0,0,0,1,0,1
2544396,6,98,85282,0,Low_Chance,0,1,0,1,0,0,1
2544544,6,96,85282,0,Low_Chance,0,1,0,0,1,0,1
2544617,4,83,85282,0,Low_Chance,0,1,0,0,1,0,1
2544697,3,90,85202,0,Low_Chance,0,0,1,1,0,0,1
2545177,3,99,85210,0,Low_Chance,1,0,0,1,0,0,1
2545449,3,10,85201,0,Low_Chance,0,0,1,1,0,0,1
2545514,4,23,85210,0,Low_Chance,1,0,0,1,0,0,1
2545673,5,92,85224,0,High_Chance,0,0,1,1,0,0,1
2545733,3,56,85202,0,High_Chance,0,0,1,1,0,0,1
2545801,3,85,85202,1,Low_Chance,0,1,0,1,0,0,1
2545803,3,97,85202,1,High_Chance,0,0,1,0,1,0,1
2545916,4,98,85210,0,Low_Chance,0,1,0,0,1,0,1
2545983,3,18,85202,0,Low_Chance,0,0,1,0,1,0,1
2546777,3,90,85202,0,Low_Chance,0,1,0,0,1,0,1
2546780,3,73,85202,0,Low_Chance,0,1,0,0,1,0,1
2547189,3,82,85203,0,Low_Chance,0,1,0,0,1,0,1
2547629,5,33,85201,0,Low_Chance,0,0,1,1,0,0,1
2547751,3,51,85210,0,Low_Chance,0,0,1,0,1,0,1
2547872,3,25,85224,0,High_Chance,0,0,1,1,0,0,1
2547964,3,4,85202,0,Low_Chance,0,0,1,0,1,0,1
2548052,5,81,85201,0,Low_Chance,1,0,0,1,0,0,1
2548151,3,50,85204,0,Low_Chance,1,0,0,0,1,0,1
2548181,6,11,85201,0,Low_Chance,1,0,0,1,0,0,1
2548222,3,17,85203,0,Low_Chance,1,0,0,0,1,0,1
2548290,6,57,85283,0,Low_Chance,0,1,0,0,1,0,1
2548926,3,96,85202,0,Low_Chance,0,0,1,0,1,0,1
2549343,5,22,85202,0,High_Chance,0,1,0,1,0,1,0
2549406,3,66,85204,0,Low_Chance,0,0,1,0,1,0,1
2550617,4,87,85202,0,Low_Chance,1,0,0,1,0,0,1
2554514,4,97,85203,0,Low_Chance,0,0,1,1,0,1,0
2725179,4,71,85210,0,Low_Chance,1,0,0,0,1,0,1
2725904,3,97,85202,1,Low_Chance,0,0,1,0,1,0,1
2726638,6,94,85213,0,Low_Chance,0,0,1,1,0,0,1
2728958,6,78,85282,1,Low_Chance,1,0,0,1,0,0,1
2730408,6,16,85201,0,Low_Chance,0,1,0,1,0,0,1
2735049,5,46,85210,0,Low_Chance,1,0,0,0,1,1,0
2781052,6,13,85201,0,Low_Chance,1,0,0,0,1,0,1
2781694,5,10,85202,0,Low_Chance,1,0,0,0,1,0,1
2782180,3,8,85224,1,Low_Chance,0,0,1,1,0,0,1
2782960,4,54,85233,0,Low_Chance,0,1,0,1,0,0,1
2783266,3,50,85210,0,Low_Chance,1,0,0,0,1,0,1
2784285,5,28,85283,0,Low_Chance,1,0,0,1,0,0,1
2785418,5,73,85204,0,Low_Chance,0,1,0,1,0,0,1
2785560,6,43,85213,0,Low_Chance,0,1,0,0,1,0,1
2785660,3,13,85210,1,High_Chance,0,0,1,0,1,0,1
2786933,3,71,85204,0,Low_Chance,0,0,1,0,1,0,1
2788101,3,95,85204,0,High_Chance,0,0,1,0,1,0,1
2788687,5,26,85210,0,Low_Chance,0,1,0,0,1,0,1
2788811,5,16,85213,0,High_Chance,0,0,1,1,0,0,1
2789353,5,98,85282,0,Low_Chance,0,1,0,1,0,0,1
2790067,6,74,85204,0,Low_Chance,0,0,1,1,0,0,1
2790972,3,32,85204,0,High_Chance,0,0,1,0,1,0,1
2791713,3,39,85203,0,Low_Chance,0,1,0,1,0,1,0
2791975,4,20,85225,0,Low_Chance,0,1,0,0,1,0,1
2792551,4,64,85224,0,High_Chance,0,0,1,1,0,1,0
2494443,6,78,85213,0,Low_Chance,0,1,0,0,1,0,1
2496061,3,99,85203,0,Low_Chance,0,1,0,1,0,0,1
2496153,4,96,85202,0,Low_Chance,1,0,0,0,1,0,1
2497522,4,73,85210,1,Low_Chance,0,0,1,1,0,0,1
2500965,3,46,85210,0,Low_Chance,0,1,0,0,1,0,1
2502264,3,18,85203,0,Low_Chance,1,0,0,1,0,0,1
2502578,4,78,85210,0,High_Chance,0,0,1,1,0,0,1
2504372,3,36,85201,0,Low_Chance,0,1,0,0,1,0,1
2505969,4,91,85210,0,Low_Chance,0,1,0,0,1,0,1
2594107,3,11,85201,0,Low_Chance,0,0,1,0,1,0,1
2596038,4,44,85202,0,High_Chance,0,1,0,1,0,0,1
2706665,6,51,85204,0,Low_Chance,1,0,0,1,0,0,1
2707934,3,44,85203,0,Low_Chance,0,0,1,0,1,1,0
2708547,6,86,85201,0,Low_Chance,0,1,0,1,0,0,1
2708716,6,94,85204,1,Low_Chance,0,0,1,0,1,1,0
2709250,5,98,85233,0,Low_Chance,0,0,1,0,1,0,1
2702619,5,67,85202,0,Low_Chance,1,0,0,1,0,0,1
2703934,4,63,85201,0,Low_Chance,0,1,0,0,1,0,1
2704059,3,96,85204,0,Low_Chance,0,1,0,0,1,0,1
2704157,4,32,85204,0,High_Chance,0,1,0,1,0,0,1
2704683,6,82,85202,0,High_Chance,0,1,0,1,0,0,1
2704862,4,52,85202,0,Low_Chance,0,1,0,0,1,0,1
2705170,6,29,85203,1,Low_Chance,0,0,1,0,1,0,1
2705742,3,35,85224,0,Low_Chance,1,0,0,0,1,0,1
2706106,3,6,85202,0,High_Chance,0,0,1,1,0,0,1
2827073,5,45,85210,0,Low_Chance,0,1,0,1,0,0,1
2827966,6,30,85204,0,Low_Chance,1,0,0,0,1,0,1
2828328,3,56,85204,0,Low_Chance,0,1,0,1,0,0,1
2829301,3,37,85204,0,Low_Chance,0,1,0,1,0,0,1
2829402,5,94,85204,0,Low_Chance,0,1,0,0,1,0,1
2829553,3,96,85202,0,Low_Chance,1,0,0,1,0,1,0
2829796,5,11,85202,0,Low_Chance,0,1,0,0,1,0,1
2830413,6,45,85213,1,High_Chance,0,0,1,1,0,0,1
2830540,4,32,85202,0,Low_Chance,0,0,1,0,1,0,1
2832369,2,15,85210,0,Low_Chance,1,0,0,1,0,0,1
2832557,2,7,85202,0,Low_Chance,0,1,0,1,0,0,1
2832680,3,16,85202,0,Low_Chance,1,0,0,0,1,1,0
2834069,6,79,85202,0,Low_Chance,0,1,0,0,1,1,0
2834597,5,96,85213,0,Low_Chance,0,1,0,0,1,0,1
2837609,6,44,85204,1,Low_Chance,0,0,1,1,0,0,1
2837688,3,30,85204,0,Low_Chance,0,1,0,1,0,0,1
2391376,6,97,85202,0,Low_Chance,0,1,0,0,1,0,1
2494959,3,15,85281,0,Low_Chance,0,0,1,0,1,0,1
2501012,3,96,85203,0,Low_Chance,0,1,0,0,1,0,1
2501447,6,94,85296,0,Low_Chance,0,0,1,1,0,1,0
2503530,3,37,85213,0,High_Chance,0,0,1,1,0,0,1
2505983,6,7,85201,0,Low_Chance,0,0,1,1,0,0,1
2597677,3,10,85202,1,Low_Chance,0,0,1,0,1,0,1
2706349,6,68,85202,0,Low_Chance,1,0,0,1,0,0,1
2706388,6,79,85202,0,Low_Chance,0,1,0,1,0,0,1
2706974,6,85,85203,0,Low_Chance,0,1,0,0,1,0,1
2707652,3,20,85204,0,Low_Chance,0,1,0,0,1,0,1
2708158,6,73,85204,0,Low_Chance,0,0,1,1,0,1,0
2708276,4,73,85202,0,Low_Chance,1,0,0,1,0,0,1
2708661,6,59,85213,0,Low_Chance,0,0,1,0,1,0,1
2709699,4,96,85210,0,Low_Chance,0,1,0,0,1,0,1
2710014,3,84,85204,0,Low_Chance,0,1,0,0,1,0,1
2711068,3,95,85204,0,Low_Chance,0,1,0,1,0,0,1
2711643,3,92,85203,0,Low_Chance,0,0,1,0,1,0,1
2712210,4,97,85202,0,Low_Chance,0,1,0,1,0,0,1
2712313,5,78,85203,0,Low_Chance,0,1,0,1,0,0,1
2712340,6,35,85204,0,Low_Chance,0,0,1,0,1,1,0
2712728,6,67,85204,1,Low_Chance,0,0,1,1,0,0,1
2713256,3,28,85213,0,Low_Chance,0,0,1,0,1,0,1
2713434,6,97,85203,0,Low_Chance,0,1,0,0,1,0,1
2714019,3,63,85204,0,Low_Chance,0,1,0,0,1,0,1
2714178,3,6,85203,0,Low_Chance,1,0,0,1,0,0,1
2794466,3,7,85210,0,Low_Chance,1,0,0,0,1,0,1
2795539,3,34,85282,0,Low_Chance,0,0,1,0,1,0,1
2800299,5,63,85203,0,Low_Chance,0,1,0,0,1,0,1
2804269,4,99,85233,0,Low_Chance,1,0,0,1,0,0,1
2804813,4,99,85213,0,Low_Chance,0,1,0,1,0,0,1
2883246,3,9,85233,0,Low_Chance,0,0,1,1,0,0,1
2883277,3,79,85204,0,Low_Chance,0,1,0,1,0,0,1
2885107,3,15,85203,0,Low_Chance,0,0,1,0,1,0,1
2885199,4,99,85213,0,Low_Chance,0,1,0,1,0,0,1
2885725,6,72,85210,0,Low_Chance,0,0,1,0,1,1,0
2885929,4,85,85204,0,Low_Chance,0,0,1,1,0,0,1
2886087,3,41,85282,0,Low_Chance,1,0,0,1,0,0,1
2886444,4,34,85224,0,Low_Chance,0,1,0,0,1,0,1
2887698,3,99,85282,0,Low_Chance,1,0,0,0,1,0,1
2887972,6,11,85210,0,Low_Chance,0,0,1,0,1,0,1
2888451,5,51,85201,0,Low_Chance,0,1,0,0,1,1,0
2888936,4,89,85203,0,Low_Chance,0,1,0,0,1,0,1
2889139,3,48,85213,0,Low_Chance,0,0,1,1,0,0,1
2889222,3,99,85210,0,Low_Chance,0,1,0,1,0,0,1
2889293,3,9,85203,0,Low_Chance,0,1,0,0,1,0,1
2889526,6,49,85224,0,High_Chance,0,0,1,1,0,0,1
2889964,6,68,85204,1,Low_Chance,0,0,1,0,1,0,1
2889998,4,89,85202,0,Low_Chance,1,0,0,1,0,0,1
2890133,5,34,85203,0,Low_Chance,0,0,1,0,1,0,1
2890498,3,78,85204,0,Low_Chance,0,0,1,1,0,1,0
2890527,3,30,85213,0,Low_Chance,0,1,0,1,0,0,1
2890918,3,97,85202,0,Low_Chance,1,0,0,0,1,0,1
2891756,3,34,85204,0,Low_Chance,1,0,0,0,1,0,1
2892577,2,15,85204,1,High_Chance,1,0,0,0,1,0,1
2892646,4,86,85203,0,Low_Chance,0,1,0,1,0,0,1
2893178,4,94,85201,0,Low_Chance,1,0,0,0,1,0,1
2893392,2,20,85213,0,High_Chance,0,0,1,1,0,0,1
2894113,5,32,85204,0,Low_Chance,0,1,0,1,0,0,1
2477900,3,10,85202,0,Low_Chance,1,0,0,1,0,0,1
2477945,3,84,85203,0,Low_Chance,0,1,0,0,1,0,1
2478007,6,33,85203,0,Low_Chance,1,0,0,1,0,0,1
2478018,3,19,85203,0,Low_Chance,1,0,0,1,0,1,0
2478082,4,32,85201,0,Low_Chance,0,1,0,1,0,0,1
2478232,3,97,85204,0,Low_Chance,1,0,0,0,1,0,1
2604651,3,31,85283,1,Low_Chance,0,0,1,0,1,0,1
2742634,4,46,85282,0,Low_Chance,0,1,0,0,1,0,1
2743544,5,95,85233,1,Low_Chance,1,0,0,0,1,0,1
2743621,4,60,85203,0,Low_Chance,0,1,0,0,1,1,0
2744281,6,79,85202,0,Low_Chance,1,0,0,1,0,0,1
2744672,3,43,85203,0,Low_Chance,0,0,1,0,1,0,1
2745063,3,79,85203,1,High_Chance,0,0,1,1,0,0,1
2745067,3,6,85203,0,Low_Chance,0,1,0,0,1,0,1
2745105,3,32,85224,0,Low_Chance,0,1,0,0,1,0,1
2745678,5,39,85203,1,Low_Chance,0,0,1,1,0,0,1
2746071,3,11,85204,1,Low_Chance,0,0,1,1,0,0,1
2746756,3,48,85204,0,Low_Chance,1,0,0,1,0,0,1
2746910,6,72,85202,1,Low_Chance,0,0,1,1,0,0,1
2747334,5,67,85202,0,Low_Chance,0,1,0,1,0,0,1
2747592,6,42,85202,0,Low_Chance,0,0,1,0,1,0,1
2747782,4,61,85283,0,Low_Chance,1,0,0,1,0,1,0
2747917,4,99,85213,0,Low_Chance,1,0,0,1,0,1,0
2748057,3,54,85203,0,High_Chance,1,0,0,0,1,0,1
2748516,3,88,85202,0,Low_Chance,1,0,0,1,0,1,0
2748621,3,35,85203,0,Low_Chance,0,1,0,0,1,0,1
2748769,3,40,85213,0,Low_Chance,0,1,0,1,0,0,1
2748815,3,41,85202,0,Low_Chance,0,1,0,0,1,0,1
2749177,5,49,85202,0,Low_Chance,0,0,1,0,1,1,0
2749627,5,93,85201,0,Low_Chance,0,1,0,1,0,0,1
2749659,3,63,85202,0,Low_Chance,0,1,0,0,1,0,1
2749689,6,34,85204,0,Low_Chance,0,1,0,1,0,1,0
2750275,4,98,85202,0,Low_Chance,1,0,0,1,0,0,1
2750598,3,88,85213,0,Low_Chance,0,1,0,1,0,1,0
2750954,3,15,85210,0,Low_Chance,0,0,1,1,0,1,0
2751414,3,5,85202,1,Low_Chance,0,0,1,1,0,0,1
1918038,4,50,85201,0,Low_Chance,1,0,0,1,0,0,1
1918077,3,98,85203,0,Low_Chance,1,0,0,1,0,0,1
1918119,3,15,85201,0,High_Chance,1,0,0,0,1,0,1
1918158,6,96,85203,0,Low_Chance,0,0,1,1,0,0,1
1918277,6,89,85204,0,Low_Chance,0,1,0,1,0,0,1
1918305,3,94,85210,0,Low_Chance,1,0,0,1,0,1,0
1918338,3,68,85204,0,Low_Chance,0,1,0,0,1,0,1
1918395,3,55,85204,0,Low_Chance,0,1,0,1,0,0,1
1918398,3,23,85204,0,Low_Chance,1,0,0,0,1,0,1
1918424,4,98,85204,0,Low_Chance,0,1,0,1,0,0,1
1918428,6,85,85204,0,Low_Chance,0,1,0,0,1,0,1
1918496,3,80,85210,0,Low_Chance,0,1,0,0,1,0,1
1918580,3,47,85204,0,Low_Chance,0,1,0,0,1,0,1
1918618,5,95,85213,0,Low_Chance,1,0,0,1,0,0,1
1918678,4,97,85210,0,Low_Chance,0,1,0,0,1,0,1
1918713,4,49,85204,0,Low_Chance,0,0,1,1,0,1,0
1918738,5,33,85204,0,Low_Chance,1,0,0,0,1,0,1
1918868,5,93,85203,0,Low_Chance,0,1,0,1,0,0,1
1918871,4,99,85204,0,Low_Chance,0,1,0,0,1,1,0
1918900,4,96,85203,0,Low_Chance,1,0,0,0,1,0,1
1918902,3,87,85203,0,Low_Chance,0,1,0,0,1,0,1
1918945,3,25,85204,1,Low_Chance,0,1,0,1,0,0,1
1918947,6,75,85204,1,Low_Chance,0,0,1,1,0,1,0
1918971,3,74,85204,0,High_Chance,0,0,1,1,0,0,1
1918977,5,91,85204,0,Low_Chance,0,1,0,1,0,0,1
1919017,3,84,85203,0,Low_Chance,1,0,0,1,0,1,0
1919079,4,54,85204,0,Low_Chance,1,0,0,0,1,0,1
1919113,4,29,85202,0,Low_Chance,1,0,0,1,0,0,1
1919178,3,97,85202,0,Low_Chance,0,0,1,1,0,0,1
1919267,5,60,85210,0,Low_Chance,1,0,0,1,0,0,1
